artifact_id,image,rank,source_type,accession_number,score,oxford_type,oxford_image,pitts_description,oxford_description,reasons
fig_376,fig_376.jpg,4,sword,1991.13.3,24,sword,1991.13.3.png,"Modern Benin sword; the blade is iron and decorated with There are seven brass rivets incised birds and a nondescript animal. hammered into the blade. The handle is covered with leather. Length of blade, 17f inches.",Silver-plated ceremonial sword (eben) stamped as made by the British firm of Mappin & Webb. Probably the sword made for the Oba by the trader Cyril Punch in circa 1892,same primary type: sword | shared feature: sword
fig_376,fig_376.jpg,5,sword,1991.13.17.1,24,sword,1991.13.17.1.png,"Modern Benin sword; the blade is iron and decorated with There are seven brass rivets incised birds and a nondescript animal. hammered into the blade. The handle is covered with leather. Length of blade, 17f inches.",Ceremonial sword (ada),same primary type: sword | shared feature: sword
fig_378,fig_378.jpg,1,figure,1900.39.24,23,figure,1900.39.24.png,"Is a copper weapon which has had a wooden shaft. This weapon is of too soft a metal to be of much use. Figs. 3 SO and 381.-An iron weapon of an old make. The blade is decorated with an incised figure of a snake. Length of blade, 21^ inches. CO LU H< co **. 98 Antique Works of Art from Benin.",Wooden figure of a horse-rider,same primary type: figure | shared material: wood
fig_378,fig_378.jpg,2,figure,1979.8.1,23,figure,1979.8.1.png,"Is a copper weapon which has had a wooden shaft. This weapon is of too soft a metal to be of much use. Figs. 3 SO and 381.-An iron weapon of an old make. The blade is decorated with an incised figure of a snake. Length of blade, 21^ inches. CO LU H< co **. 98 Antique Works of Art from Benin.",Wooden stool with carved decoration depicting human figures,same primary type: figure | shared material: wood
fig_378,fig_378.jpg,3,figure,1899.86.13,20,figure,1899.86.13.png,"Is a copper weapon which has had a wooden shaft. This weapon is of too soft a metal to be of much use. Figs. 3 SO and 381.-An iron weapon of an old make. The blade is decorated with an incised figure of a snake. Length of blade, 21^ inches. CO LU H< co **. 98 Antique Works of Art from Benin.",Bronze foot broken from a figure,same primary type: figure
fig_378,fig_378.jpg,4,figure,1900.39.5,20,figure,1900.39.5.png,"Is a copper weapon which has had a wooden shaft. This weapon is of too soft a metal to be of much use. Figs. 3 SO and 381.-An iron weapon of an old make. The blade is decorated with an incised figure of a snake. Length of blade, 21^ inches. CO LU H< co **. 98 Antique Works of Art from Benin.",Brass staff with the figure of a bird,same primary type: figure
fig_378,fig_378.jpg,5,figure,1909.1.2,20,figure,1909.1.2.png,"Is a copper weapon which has had a wooden shaft. This weapon is of too soft a metal to be of much use. Figs. 3 SO and 381.-An iron weapon of an old make. The blade is decorated with an incised figure of a snake. Length of blade, 21^ inches. CO LU H< co **. 98 Antique Works of Art from Benin.",Bronze staff with double human figures at either end,same primary type: figure
fig_384,fig_384.jpg,1,armlet,1900.39.14,23,armlet,,"Metal armlet, ornamented with five rows of inlaid copper conventionalized cat-fishes and human faces ; the latter have long hair, long whiskers, and long noses. Height, 5-| inches.",Copper armlet with bronze decoration depicting two faces,same primary type: armlet | shared material: copper
fig_384,fig_384.jpg,2,armlet,1900.39.16,23,armlet,,"Metal armlet, ornamented with five rows of inlaid copper conventionalized cat-fishes and human faces ; the latter have long hair, long whiskers, and long noses. Height, 5-| inches.",Copper armlet,same primary type: armlet | shared material: copper
fig_384,fig_384.jpg,3,armlet,1900.39.12,20,armlet,,"Metal armlet, ornamented with five rows of inlaid copper conventionalized cat-fishes and human faces ; the latter have long hair, long whiskers, and long noses. Height, 5-| inches.",Bronze armlet with open-work decoration,same primary type: armlet
fig_384,fig_384.jpg,4,armlet,1900.39.13,20,armlet,,"Metal armlet, ornamented with five rows of inlaid copper conventionalized cat-fishes and human faces ; the latter have long hair, long whiskers, and long noses. Height, 5-| inches.",Bronze armlet with open-work decoration,same primary type: armlet
fig_384,fig_384.jpg,5,armlet,1900.39.15,20,armlet,,"Metal armlet, ornamented with five rows of inlaid copper conventionalized cat-fishes and human faces ; the latter have long hair, long whiskers, and long noses. Height, 5-| inches.",Bronze penannular leg-ring or armlet,same primary type: armlet
fig_387,fig_387.jpg,1,vessel,1900.39.4,20,vessel,1900.39.4.png,"Cast metal bowl. The small opening at the top is situated in the centre of an incised rosette ; this, together with four similar but smaller rosettes, are coated with a copper wash. On the base is a rosette within a circle.",Brass ceremonial casket with a cover and chain for suspension with relief decoration and chased work,same primary type: vessel
fig_387,fig_387.jpg,2,vessel,1900.39.23,20,vessel,1900.39.23.png,"Cast metal bowl. The small opening at the top is situated in the centre of an incised rosette ; this, together with four similar but smaller rosettes, are coated with a copper wash. On the base is a rosette within a circle.",Wooden lidded bowl or casket overlaid with brass,same primary type: vessel
fig_387,fig_387.jpg,3,vessel,1900.39.25,20,vessel,,"Cast metal bowl. The small opening at the top is situated in the centre of an incised rosette ; this, together with four similar but smaller rosettes, are coated with a copper wash. On the base is a rosette within a circle.",Carved coconut vessel with incised guilloché decoration,same primary type: vessel
fig_387,fig_387.jpg,4,vessel,1900.39.26,20,vessel,1900.39.26.png,"Cast metal bowl. The small opening at the top is situated in the centre of an incised rosette ; this, together with four similar but smaller rosettes, are coated with a copper wash. On the base is a rosette within a circle.",Carved coconut vessel with incised guilloché decoration,same primary type: vessel
fig_387,fig_387.jpg,5,vessel,1900.74.1,20,vessel,1900.74.1.png,"Cast metal bowl. The small opening at the top is situated in the centre of an incised rosette ; this, together with four similar but smaller rosettes, are coated with a copper wash. On the base is a rosette within a circle.",Brass vessel,same primary type: vessel
fig_388,fig_388.jpg,1,vessel,1900.39.4,20,vessel,1900.39.4.png,Cast metal bowl. Distributed over the body of the bowl are eleven finely executed Maltese crosses.,Brass ceremonial casket with a cover and chain for suspension with relief decoration and chased work,same primary type: vessel
fig_388,fig_388.jpg,2,vessel,1900.39.23,20,vessel,1900.39.23.png,Cast metal bowl. Distributed over the body of the bowl are eleven finely executed Maltese crosses.,Wooden lidded bowl or casket overlaid with brass,same primary type: vessel
fig_388,fig_388.jpg,3,vessel,1900.39.25,20,vessel,,Cast metal bowl. Distributed over the body of the bowl are eleven finely executed Maltese crosses.,Carved coconut vessel with incised guilloché decoration,same primary type: vessel
fig_388,fig_388.jpg,4,vessel,1900.39.26,20,vessel,1900.39.26.png,Cast metal bowl. Distributed over the body of the bowl are eleven finely executed Maltese crosses.,Carved coconut vessel with incised guilloché decoration,same primary type: vessel
fig_388,fig_388.jpg,5,vessel,1900.74.1,20,vessel,1900.74.1.png,Cast metal bowl. Distributed over the body of the bowl are eleven finely executed Maltese crosses.,Brass vessel,same primary type: vessel
fig_389,fig_389.jpg,1,bell,1900.39.10,23,bell,1900.39.10_1.png,"Quadrangular bronze bell, ornamented on three sides with open reticulated work, framed in by a border of the guilloche pattern. A conventional face, Near the base with long hair and beard, is on one of the reticulated sides. of the ornamented side is a small roughly circular hole. Height, 6 inches. PLATE 49. 385 386 v/ 389 I 100 Antique Works of Art from Benin.",Bronze bell,same primary type: bell | shared material: bronze
fig_389,fig_389.jpg,2,bell,1900.39.11,23,bell,,"Quadrangular bronze bell, ornamented on three sides with open reticulated work, framed in by a border of the guilloche pattern. A conventional face, Near the base with long hair and beard, is on one of the reticulated sides. of the ornamented side is a small roughly circular hole. Height, 6 inches. PLATE 49. 385 386 v/ 389 I 100 Antique Works of Art from Benin.",Bronze bell,same primary type: bell | shared material: bronze
fig_389,fig_389.jpg,3,bell,1901.53.4,23,bell,1901.53.4.png,"Quadrangular bronze bell, ornamented on three sides with open reticulated work, framed in by a border of the guilloche pattern. A conventional face, Near the base with long hair and beard, is on one of the reticulated sides. of the ornamented side is a small roughly circular hole. Height, 6 inches. PLATE 49. 385 386 v/ 389 I 100 Antique Works of Art from Benin.",Bronze pellet bell,same primary type: bell | shared material: bronze
fig_389,fig_389.jpg,4,bell,1901.53.5,23,bell,,"Quadrangular bronze bell, ornamented on three sides with open reticulated work, framed in by a border of the guilloche pattern. A conventional face, Near the base with long hair and beard, is on one of the reticulated sides. of the ornamented side is a small roughly circular hole. Height, 6 inches. PLATE 49. 385 386 v/ 389 I 100 Antique Works of Art from Benin.",Bronze pellet bell,same primary type: bell | shared material: bronze
fig_389,fig_389.jpg,5,bell,1901.53.6,23,bell,1901.53.6.png,"Quadrangular bronze bell, ornamented on three sides with open reticulated work, framed in by a border of the guilloche pattern. A conventional face, Near the base with long hair and beard, is on one of the reticulated sides. of the ornamented side is a small roughly circular hole. Height, 6 inches. PLATE 49. 385 386 v/ 389 I 100 Antique Works of Art from Benin.",Bronze pellet bell,same primary type: bell | shared material: bronze
fig_390,fig_390.jpg,1,bell,1900.39.10,20,bell,1900.39.10_1.png,"Large metal bell. snakes issuing from the nostrils. On one side is a human face in relief, with Each of the two snakes grasps a mud The ears project from the sides of the head-dress, or cat fish in its jaws. and the neck has a frill consisting of a double row of perforated circles. The handle has an incised herring-bone ornamentation. Projecting from The base and crown of the bell have the sides of the bell are eight knobs. a border of strap-work pattern. Height of bell, 1 inches.",Bronze bell,same primary type: bell
